label,z,x,y,area,mean_intensity_0,mean_intensity_1,mean_intensity_2,mean_intensity_3,cell_type,color,legend
171,3.0,101.0,230.0,359.0,501.68245125348193,37.85236768802229,59.10027855153204,122.46518105849579,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
172,8.0,104.0,202.0,1867.0,1045.2169255490091,32.95393679700054,36.90626673808249,245.6218532404928,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
173,12.0,107.0,567.0,3034.0,1361.4192485168096,148.29334212261043,158.52900461437045,206.60876730388927,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
174,5.0,108.0,216.0,1397.0,1172.5418754473872,37.36363636363637,71.08876163206872,326.840372226199,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
175,11.0,105.0,515.0,2563.0,1244.7647288333985,44.23566133437378,101.36246586031994,382.50448692937965,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
177,0.0,107.0,827.0,197.0,783.3350253807107,65.75634517766497,43.71065989847715,181.38071065989845,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
178,2.0,112.0,6.0,1260.0,779.9174603174602,22.74761904761905,41.17142857142857,182.87698412698413,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
179,0.0,110.0,492.0,137.0,670.1970802919708,39.861313868613145,42.16788321167883,124.54744525547446,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
180,4.0,110.0,713.0,1099.0,1465.7015468607824,46.57142857142857,78.72429481346678,345.3330300272975,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
182,5.0,111.0,800.0,2084.0,1454.8330134357007,52.95873320537428,40.314299424184256,343.10844529750483,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
183,10.0,110.0,320.0,7536.0,574.3570859872611,45.77720276008493,43.53795116772825,103.114516985138,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
184,9.0,114.0,469.0,6109.0,910.2936650843021,48.758061875920774,55.384842036339826,167.02029792110002,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
185,5.0,112.0,692.0,1084.0,1754.7749077490776,50.732472324723254,131.71678966789668,335.0129151291513,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
186,10.0,104.0,977.0,4694.0,535.8896463570517,50.61887515977843,41.64784831700041,156.70515551768216,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
187,3.0,115.0,47.0,1601.0,796.7514053716428,24.908182386008743,49.352904434728295,233.51530293566518,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
188,3.0,120.0,278.0,2963.0,617.1289233884577,43.63381707728654,75.0138373270334,138.36955788052651,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
190,6.0,114.0,947.0,2726.0,1210.5568598679386,42.309244314013206,33.36023477622891,381.1980924431401,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
191,0.0,114.0,633.0,80.0,850.0875,160.45,177.3875,124.0,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
192,1.0,116.0,71.0,345.0,1079.1217391304351,25.031884057971016,42.32173913043479,445.9420289855073,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
193,9.0,114.0,232.0,1463.0,541.8988380041012,38.34176349965824,66.01503759398496,152.0956937799043,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
194,5.0,119.0,540.0,2210.0,1029.9628959276017,52.76425339366515,112.05429864253394,107.40226244343893,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
195,5.0,119.0,671.0,2177.0,844.6871841984382,39.20303169499311,79.92788240698208,127.6100137804318,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
196,0.0,116.0,872.0,84.0,974.9642857142856,42.333333333333336,50.01190476190475,398.3928571428572,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
197,6.0,126.0,576.0,4989.0,611.1946281820003,70.69593104830628,59.63680096211665,140.1527360192423,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
198,5.0,119.0,726.0,1086.0,1712.2891344383054,56.016574585635354,71.6887661141805,477.33609576427256,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
199,3.0,123.0,225.0,830.0,1250.1771084337352,46.66867469879517,99.64578313253011,307.8879518072289,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
200,5.0,123.0,198.0,1448.0,1046.985497237569,38.241022099447505,36.98825966850829,328.05386740331494,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
201,2.0,127.0,173.0,583.0,1005.984562607204,37.68610634648369,58.39108061749571,329.2967409948542,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
202,7.0,123.0,238.0,394.0,970.8781725888324,37.068527918781726,93.60913705583755,228.6954314720812,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
203,3.0,121.0,660.0,130.0,873.0923076923077,36.146153846153844,63.853846153846156,132.09230769230768,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
204,3.0,129.0,553.0,1707.0,990.149970708846,54.38722905682484,174.47685998828354,160.39191564147632,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
205,3.0,128.0,740.0,1448.0,1481.9903314917126,49.46823204419889,84.91988950276244,327.8190607734806,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
206,0.0,123.0,850.0,74.0,1076.8243243243244,56.635135135135144,45.405405405405396,289.4189189189188,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
207,9.0,128.0,153.0,2304.0,1025.4361979166667,36.38671875,43.36979166666666,436.1905381944445,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
208,5.0,132.0,716.0,2424.0,1506.5156765676568,44.6410891089109,70.09158415841584,322.33745874587464,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
209,0.0,127.0,829.0,113.0,767.6460176991153,38.212389380530965,60.43362831858407,480.32743362831866,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
210,7.0,131.0,33.0,3270.0,831.9764525993884,25.997859327217125,24.53547400611621,237.6807339449541,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
212,4.0,136.0,330.0,3588.0,613.8798773690078,45.80295429208472,55.564381270903006,117.14353400222966,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
213,8.0,129.0,684.0,1932.0,1508.5760869565215,48.46894409937888,51.223602484472046,430.24068322981367,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
214,12.0,135.0,994.0,6919.0,697.4393698511345,52.120682179505714,44.48157248157249,192.17849400202343,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
215,6.0,131.0,88.0,1722.0,899.8042973286874,28.175377468060397,37.14169570267131,292.40940766550517,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
216,4.0,133.0,106.0,1348.0,965.6364985163203,38.25445103857568,39.11498516320475,260.06379821958456,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
217,5.0,137.0,215.0,2974.0,726.5948217888368,46.88870208473436,51.951244115669134,165.06993947545394,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
219,2.0,133.0,440.0,626.0,1456.9952076677316,37.531948881789134,136.88338658146964,275.28753993610223,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
220,6.0,141.0,510.0,8573.0,649.1559547416308,46.54228391461565,44.34865274699639,155.41467397643763,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
221,4.0,135.0,245.0,1311.0,1276.8367658276125,41.558352402746,58.08619374523265,266.08161708619383,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
222,7.0,142.0,703.0,2438.0,1069.0180475799837,44.60869565217392,94.6033634126333,402.84413453650535,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
223,5.0,135.0,957.0,1510.0,1112.9721854304635,44.242384105960255,33.588741721854305,318.00331125827813,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
224,9.0,133.0,776.0,1603.0,1312.0118527760449,46.88396756082346,32.565190268247036,318.13911416094817,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
225,7.0,136.0,194.0,1404.0,1199.5690883190882,36.82264957264957,35.153846153846146,339.81908831908834,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
226,5.0,136.0,668.0,1930.0,1278.0005181347149,39.284455958549216,65.43056994818653,244.43160621761655,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
227,8.0,133.0,877.0,1495.0,1437.2448160535114,57.155183946488286,36.60267558528428,423.2173913043478,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
228,1.0,139.0,367.0,487.0,1692.3429158110882,50.85215605749487,98.42094455852155,272.25256673511296,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
229,0.0,137.0,756.0,202.0,1407.7376237623762,69.7871287128713,45.75247524752475,388.98514851485146,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
230,6.0,141.0,231.0,1843.0,1149.2311448724906,37.973955507325016,57.56212696690178,273.92023874118286,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
231,5.0,142.0,17.0,1882.0,1112.4973432518598,29.151965993623804,38.676408076514356,306.480340063762,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
232,3.0,141.0,148.0,963.0,1252.8359293873316,46.68535825545171,59.768431983385256,383.6863966770509,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
233,3.0,148.0,972.0,2449.0,584.9771335238872,54.195181706819106,49.877092690894244,137.9187423438138,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
234,2.0,142.0,167.0,741.0,1230.7381916329284,38.391363022941974,42.51686909581647,431.64912280701753,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
235,10.0,144.0,352.0,5556.0,956.2086033117348,47.69690424766018,261.35079193664507,148.28995680345577,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
236,7.0,143.0,123.0,3531.0,906.0161427357688,222.7504956103087,216.107051826678,248.21778532993488,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
238,9.0,144.0,283.0,2295.0,1266.674074074074,43.80566448801743,60.52592592592593,347.8196078431373,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
239,0.0,142.0,470.0,88.0,890.6136363636364,75.04545454545455,215.125,120.125,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
240,0.0,142.0,180.0,86.0,1068.1279069767445,17.72093023255814,26.86046511627907,198.05813953488368,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
241,3.0,152.0,242.0,2081.0,681.6434406535319,35.03027390677559,44.51321480057665,200.9567515617492,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
242,3.0,148.0,747.0,908.0,1515.5220264317181,47.41629955947136,51.47907488986784,338.84581497797365,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
243,6.0,147.0,873.0,1375.0,1525.1621818181818,65.7789090909091,43.53090909090909,286.15854545454545,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
245,6.0,149.0,456.0,1314.0,1641.709284627093,49.58447488584475,94.61415525114157,317.96955859969563,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
246,2.0,149.0,892.0,701.0,1327.740370898716,54.714693295292435,41.50071326676178,421.46790299572035,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
247,9.0,153.0,946.0,4524.0,787.1613616268788,52.908709106984965,43.07869142351901,220.15694076038903,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
248,3.0,157.0,609.0,2983.0,658.4066376131411,61.13912168957425,92.61850486087828,170.21890714046262,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
249,5.0,154.0,104.0,2500.0,977.9676,38.2532,40.9628,334.2832,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
251,4.0,155.0,994.0,1642.0,918.5694275274057,433.72046285018274,504.7923264311815,210.61632155907432,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
252,5.0,154.0,578.0,1729.0,1354.24002313476,52.44881434355118,38.936379410063616,331.4216310005784,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
253,3.0,155.0,782.0,1695.0,1359.374041297935,54.696755162241885,41.63598820058996,416.6212389380531,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
255,4.0,154.0,88.0,862.0,1364.4361948955914,32.854988399071935,32.283062645011604,185.75290023201856,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
256,1.0,153.0,566.0,162.0,1482.9135802469134,48.60493827160494,45.37037037037037,351.7407407407408,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
257,8.0,155.0,657.0,2529.0,1653.4139976275208,51.54369315935152,82.00079082641359,325.9826018189008,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
258,9.0,149.0,681.0,2550.0,1239.569019607843,36.687058823529405,44.510588235294115,316.65098039215684,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
259,6.0,153.0,392.0,1180.0,1801.7559322033896,37.56271186440678,33.91101694915254,92.27881355932205,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
260,6.0,156.0,218.0,2077.0,1078.9672604718344,53.32258064516129,95.98651901781416,329.3042850264805,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
261,1.0,154.0,724.0,148.0,1766.7432432432431,49.77702702702703,72.39189189189189,205.5337837837837,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
262,1.0,158.0,930.0,324.0,966.5802469135804,61.540123456790134,51.87654320987654,255.3086419753086,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
263,9.0,161.0,289.0,3546.0,1266.404399323181,45.14805414551608,69.66723068245909,356.64664410603496,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
264,2.0,160.0,348.0,813.0,1117.8720787207872,293.9778597785978,463.74046740467406,166.00369003690037,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
265,4.0,158.0,535.0,966.0,1911.25983436853,52.325051759834366,38.91511387163561,300.15734989648035,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
266,5.0,159.0,700.0,1841.0,1135.7789244975556,44.425855513308,39.53340575774036,307.69527430744165,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
267,3.0,161.0,761.0,1603.0,866.7953836556458,59.027448533998744,46.5845290081098,215.67935121646912,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
268,4.0,161.0,904.0,1957.0,967.6412876852327,56.7843638221768,40.40827797649464,232.7710781808891,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
269,0.0,158.0,151.0,67.0,816.7462686567163,347.26865671641787,403.7313432835821,269.14925373134326,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
270,8.0,160.0,863.0,2712.0,970.6950589970503,48.74078171091446,65.45169616519172,240.7964601769912,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
271,4.0,161.0,366.0,1250.0,1449.9936,51.3088,126.0736,343.1744,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
272,5.0,163.0,461.0,1282.0,952.2191887675508,99.1201248049922,80.98595943837753,109.60296411856474,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
273,2.0,164.0,122.0,920.0,1023.1989130434782,38.65217391304348,67.26413043478261,228.4260869565217,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
274,5.0,162.0,37.0,790.0,1278.9822784810126,33.59873417721519,92.31645569620254,157.04810126582282,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
275,2.0,166.0,426.0,628.0,800.3535031847134,51.1640127388535,40.46974522292994,86.51273885350321,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
276,4.0,164.0,730.0,986.0,1573.0730223123733,54.74340770791075,83.98681541582151,314.88539553752537,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
277,5.0,164.0,845.0,1085.0,1735.8912442396313,43.66082949308755,52.2,246.08847926267282,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
278,7.0,163.0,442.0,1572.0,1611.5534351145038,46.136768447837156,64.2970737913486,352.470737913486,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
279,5.0,167.0,582.0,1368.0,1434.1988304093568,47.346491228070185,42.762426900584785,325.10818713450294,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
280,10.0,173.0,170.0,6259.0,763.7563508547693,38.271768653139475,74.5655855567982,126.54433615593544,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
281,1.0,166.0,334.0,140.0,889.8071428571428,53.521428571428565,406.74285714285713,122.27857142857141,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
282,3.0,169.0,681.0,1250.0,1173.0224,49.2768,67.08800000000001,279.9856,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
283,5.0,171.0,519.0,1412.0,1397.5949008498585,43.893059490084994,33.61756373937677,255.7273371104816,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
285,9.0,171.0,108.0,3518.0,983.2959067652076,36.23422399090392,34.638715179079014,288.70210346787945,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
286,6.0,176.0,194.0,3882.0,531.6986089644513,36.84827408552293,40.88047398248326,106.45775373518805,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
287,12.0,172.0,346.0,4465.0,1226.9337066069431,45.302799552071676,185.9095184770437,394.8974244120941,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
288,4.0,177.0,453.0,2542.0,1246.1785995279308,44.865460267505895,107.63926042486231,157.86388670338317,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
289,1.0,172.0,662.0,303.0,1430.072607260726,45.68976897689769,67.95379537953795,208.1518151815181,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
290,1.0,173.0,743.0,340.0,1139.0411764705882,42.582352941176474,42.308823529411775,307.76470588235287,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
291,11.0,172.0,392.0,3974.0,1414.1784096628082,40.850025163563146,88.18998490186209,348.74811273276293,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
292,6.0,176.0,803.0,3261.0,1289.2079116835328,47.37289175099664,46.98282735357253,351.39221097822747,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
293,0.0,175.0,4.0,98.0,702.8877551020407,22.030612244897966,101.8877551020408,351.59183673469386,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
295,1.0,176.0,19.0,314.0,758.4140127388536,27.90764331210191,68.94585987261146,244.17834394904455,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
296,0.0,177.0,82.0,283.0,577.3250883392226,47.12014134275618,40.81625441696113,128.35335689045937,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
297,1.0,176.0,705.0,351.0,1354.5954415954413,46.67521367521368,38.9002849002849,273.03133903133903,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
298,10.0,180.0,468.0,2491.0,1305.3833801686071,42.449618627057404,74.02368526696105,311.616619831393,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
299,4.0,176.0,377.0,791.0,1948.1643489254109,53.14791403286978,51.908975979772435,340.32616940581545,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
300,3.0,185.0,280.0,2939.0,771.9789043892482,44.76794828172848,44.23851650221164,185.05988431439263,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
301,6.0,184.0,974.0,2318.0,886.8433994823123,56.99568593615186,75.71786022433132,209.46591889559966,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
302,2.0,183.0,578.0,680.0,1320.1632352941174,50.614705882352936,45.87205882352941,272.7352941176471,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
303,4.0,184.0,868.0,1767.0,929.7668364459537,50.52744765138653,59.395019807583466,245.7606112054329,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
304,8.0,182.0,898.0,3006.0,923.2940785096474,51.595808383233525,40.39221556886229,236.0548902195609,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
305,4.0,186.0,531.0,2241.0,1212.8219544846052,39.10352521195895,35.893797411869706,202.23560910307896,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
306,4.0,185.0,689.0,1330.0,1140.4676691729323,46.69473684210526,38.05789473684211,284.45864661654133,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
308,10.0,187.0,428.0,4777.0,768.3948084571907,43.23969018212267,41.410508687460755,102.82666945781872,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
309,2.0,187.0,783.0,1679.0,733.8886241810602,65.80881477069684,52.545562835020846,138.61762954139368,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
311,7.0,186.0,734.0,2744.0,1436.3979591836735,52.146501457725954,48.7368804664723,325.12973760932937,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
313,2.0,188.0,754.0,677.0,756.2274741506646,60.77991137370754,47.78286558345643,133.86410635155096,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
314,5.0,197.0,712.0,4331.0,701.1373816670515,37.91595474486262,34.96513507273147,217.41006695913185,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
315,7.0,189.0,953.0,3094.0,884.7440206851971,52.48060762766645,82.57498383968972,221.8946347769877,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
316,8.0,184.0,8.0,1183.0,1069.6094674556214,29.111580726965343,83.43871513102282,267.91377852916315,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
317,5.0,189.0,376.0,2608.0,1465.0379601226996,41.83627300613497,41.80176380368098,275.8055981595092,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
318,3.0,189.0,567.0,818.0,1579.503667481663,53.25305623471883,68.20537897310514,293.30806845965765,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
319,1.0,191.0,634.0,869.0,718.0080552359033,58.460299194476406,51.72612197928654,150.80437284234753,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
320,5.0,191.0,850.0,2049.0,1023.774524158126,55.90873596876525,87.398243045388,215.20839433870185,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
321,9.0,197.0,100.0,6124.0,526.3242978445461,37.98791639451339,36.29882429784455,115.47240365774005,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
322,1.0,191.0,467.0,524.0,1414.3740458015268,48.4732824427481,103.70038167938931,269.08396946564886,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
324,7.0,192.0,815.0,2416.0,1419.8125,47.79801324503311,53.89238410596028,331.0455298013245,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
325,1.0,194.0,16.0,421.0,820.895486935867,27.451306413301662,77.6104513064133,211.9311163895487,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
326,3.0,196.0,124.0,1601.0,1046.0605871330417,45.1367895065584,47.89194253591506,237.95440349781387,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
